location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
RWA,False,False,Not provided,,,,,,1,900114,,dekad,39.75377,60.63417,68.18669,199,final,2022-03-21,2022-03-31
RWA,False,False,Not provided,,,,,,1,900114,,1-month,138.08542,151.06265,91.6846,199,final,2022-03-21,2022-03-31
RWA,False,False,Not provided,,,,,,1,900114,,3-month,435.39197,366.46448,118.5556,199,final,2022-03-21,2022-03-31
RWA,False,False,Not provided,,,,,,1,900114,,dekad,27.713568,62.411892,48.52789,199,final,2022-04-01,2022-04-10
RWA,False,False,Not provided,,,,,,1,900114,,1-month,131.63818,163.88242,80.90729,199,final,2022-04-01,2022-04-10
RWA,False,False,Not provided,,,,,,1,900114,,3-month,443.31158,393.79498,112.41655,199,final,2022-04-01,2022-04-10
RWA,False,False,Not provided,,,,,,1,900114,,dekad,65.296486,56.368176,114.54877,199,final,2022-04-11,2022-04-20
RWA,False,False,Not provided,,,,,,1,900114,,1-month,132.76382,179.41425,74.70346,199,final,2022-04-11,2022-04-20
RWA,False,False,Not provided,,,,,,1,900114,,3-month,438.94974,415.94205,105.46576,199,final,2022-04-11,2022-04-20
RWA,False,False,Not provided,,,,,,1,900114,,dekad,70.49246,54.223785,127.46984,199,final,2022-04-21,2022-04-30
RWA,False,False,Not provided,,,,,,1,900114,,1-month,163.50252,173.00385,94.66229,199,final,2022-04-21,2022-04-30
RWA,False,False,Not provided,,,,,,1,900114,,3-month,465.51758,432.1665,107.62892,199,final,2022-04-21,2022-04-30
RWA,False,False,Not provided,,,,,,1,900114,,dekad,21.070353,46.302177,50.817245,199,final,2022-05-01,2022-05-10
RWA,False,False,Not provided,,,,,,1,900114,,1-month,156.8593,156.89413,99.978485,199,final,2022-05-01,2022-05-10
RWA,False,False,Not provided,,,,,,1,900114,,3-month,437.82913,442.68945,98.91435,199,final,2022-05-01,2022-05-10
RWA,False,False,Not provided,,,,,,1,900114,,dekad,22.447237,39.647236,61.475784,199,final,2022-05-11,2022-05-20
RWA,False,False,Not provided,,,,,,1,900114,,1-month,114.01005,140.1732,81.977974,199,final,2022-05-11,2022-05-20
RWA,False,False,Not provided,,,,,,1,900114,,3-month,379.5226,440.19733,86.37128,199,final,2022-05-11,2022-05-20
RWA,False,False,Not provided,,,,,,1,900114,,dekad,93.0402,35.59849,241.48729,199,final,2022-05-21,2022-05-31
RWA,False,False,Not provided,,,,,,1,900114,,1-month,136.55779,121.547905,111.86102,199,final,2022-05-21,2022-05-31
RWA,False,False,Not provided,,,,,,1,900114,,3-month,438.1457,445.6144,98.34255,199,final,2022-05-21,2022-05-31
RWA,False,False,Not provided,,,,,,1,900114,,dekad,4.3366833,11.100838,57.988804,199,final,2022-06-01,2022-06-10
RWA,False,False,Not provided,,,,,,1,900114,,1-month,119.82412,86.346565,136.64896,199,final,2022-06-01,2022-06-10
RWA,False,False,Not provided,,,,,,1,900114,,3-month,408.32156,407.1231,100.2908,199,final,2022-06-01,2022-06-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,6.347826,9.214493,79.83279,23,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,72.13043,69.94203,102.92013,23,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,408.08694,356.67825,114.21393,23,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,17.043478,3.6405797,255.11575,23,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,61.652176,39.45652,149.92667,23,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,394.4348,321.32318,122.40467,23,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,5.0869565,2.7608695,129.97198,23,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900110,,1-month,28.47826,15.615942,162.39015,23,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900110,,3-month,368.3478,266.929,137.29607,23,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900110,,dekad,2.2173913,2.0304348,102.65925,23,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,24.347826,8.431884,218.49374,23,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,318.6522,213.41449,148.18256,23,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,1.6521739,1.4739131,102.75352,23,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,8.956522,6.2652173,123.890396,23,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,251.17392,164.45798,151.17253,23,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,1.0,2.931884,75.64407,23,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,4.869565,6.4362316,86.30085,23,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,142.1739,122.252174,115.65531,23,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,13.478261,7.994203,142.20387,23,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,16.130436,12.4,121.43929,23,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,112.6087,90.77391,122.79826,23,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,24.565218,10.465218,191.17233,23,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,39.04348,21.391304,166.88632,23,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,109.65218,67.113045,158.98953,23,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,4.304348,14.107246,48.69539,23,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,42.347828,32.566666,126.03681,23,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,75.69565,54.61884,135.3526,23,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,6.2608695,23.22029,39.903454,23,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,35.130436,47.792755,76.015045,23,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,75.608696,68.62463,109.486046,23,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,25.347826,23.74058,105.592255,23,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,35.913044,61.068115,61.92555,23,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,83.91304,88.72464,94.86624,23,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,8.217391,24.755072,44.42063,23,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900110,,1-month,39.826088,71.71594,58.431255,23,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900110,,,,110.71884,79.54062,23,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900110,,dekad,44.47826,32.669567,131.3481,23,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,78.04347,81.165215,96.37703,23,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,129.30435,141.35797,91.76429,23,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,25.086956,38.260868,69.547745,23,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,77.78261,95.68551,82.21899,23,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,152.73914,178.14493,86.12804,23,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,68.78261,43.946377,150.74171,23,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,138.34782,114.876816,119.57927,23,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,220.52174,219.15942,100.60774,23,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,45.913044,45.453625,100.91058,23,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,139.78261,127.66087,109.13738,23,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,252.95653,256.61884,98.60014,23,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,27.434782,37.068115,77.10063,23,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,142.13043,126.46812,111.91341,23,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,255.82608,283.22174,90.494934,23,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,16.043478,43.45652,43.427547,23,final,2025-11-21,2025-11-30
RWA,False,False,Not provided,,,,,,1,900110,,,,125.978264,72.06638,23,final,2025-11-21,2025-11-30
RWA,False,False,Not provided,,,,,,1,900110,,3-month,267.56522,312.571,85.82811,23,final,2025-11-21,2025-11-30
RWA,False,False,Not provided,,,,,,1,900110,,dekad,22.869566,30.723188,78.015335,23,final,2025-12-01,2025-12-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,66.347824,111.247826,61.375618,23,final,2025-12-01,2025-12-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,284.17392,320.0739,88.95636,23,final,2025-12-01,2025-12-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,32.565216,25.852175,121.758736,23,final,2025-12-11,2025-12-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,71.47826,100.03188,72.81432,23,final,2025-12-11,2025-12-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,291.3913,322.18552,90.58815,23,final,2025-12-11,2025-12-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,68.434784,34.14058,187.61803,23,final,2025-12-21,2025-12-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,123.86957,90.71594,134.63751,23,final,2025-12-21,2025-12-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,351.60867,331.571,105.95347,23,final,2025-12-21,2025-12-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,48.52174,22.782608,192.64476,23,final,2026-01-01,2026-01-10
RWA,False,False,Not provided,,,,,,1,900110,,,,82.57536,176.4443,23,final,2026-01-01,2026-01-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,355.65216,319.27682,111.21737,23,final,2026-01-01,2026-01-10
RWA,False,False,Not provided,,,,,,1,900110,,,,21.605797,96.74256,23,final,2026-01-11,2026-01-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,137.69566,79.46232,168.94594,23,final,2026-01-11,2026-01-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,351.30432,303.0493,115.66471,23,final,2026-01-11,2026-01-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,53.0,24.972464,193.51096,23,final,2026-01-21,2026-01-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,122.26087,69.36087,171.13956,23,final,2026-01-21,2026-01-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,335.52173,283.12753,118.18437,23,final,2026-01-21,2026-01-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,30.086956,26.692753,110.70972,23,final,2026-02-01,2026-02-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,103.82608,73.27101,139.03752,23,final,2026-02-01,2026-02-10
RWA,False,False,Not provided,,,,,,1,900110,,,,264.5884,120.441246,23,final,2026-02-01,2026-02-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,28.869566,32.3029,90.796074,23,final,2026-02-11,2026-02-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,111.95653,83.96812,131.45892,23,final,2026-02-11,2026-02-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,321.13043,259.30435,123.392,23,final,2026-02-11,2026-02-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,20.608696,26.014492,82.57009,23,final,2026-02-21,2026-02-28
RWA,False,False,Not provided,,,,,,1,900110,,1-month,79.565216,85.01015,93.95076,23,final,2026-02-21,2026-02-28
RWA,False,False,Not provided,,,,,,1,900110,,3-month,325.69568,241.76231,134.01385,23,final,2026-02-21,2026-02-28
RWA,False,False,Not provided,,,,,,1,900110,,,,46.34348,129.56221,23,final,2026-03-01,2026-03-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,111.0,104.660866,105.78067,23,final,2026-03-01,2026-03-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,364.34784,260.50726,139.11026,23,final,2026-03-01,2026-03-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,38.217392,38.99565,98.23106,23,final,2026-03-11,2026-03-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,120.347824,111.35362,107.73006,23,final,2026-03-11,2026-03-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,370.0,274.78406,134.03194,23,final,2026-03-11,2026-03-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,48.391304,57.15507,85.900154,23,final,2026-03-21,2026-03-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,148.13043,142.4942,103.82133,23,final,2026-03-21,2026-03-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,349.95648,296.8652,117.587746,23,final,2026-03-21,2026-03-31
RWA,False,False,Not provided,,,,,,1,900110,,dekad,22.391304,55.54493,45.241283,23,final,2026-04-01,2026-04-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,109.0,151.69565,72.7525,23,final,2026-04-01,2026-04-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,323.82608,329.62753,98.2663,23,final,2026-04-01,2026-04-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,38.565216,50.430435,78.5944,23,final,2026-04-11,2026-04-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,109.347824,163.13043,68.01138,23,final,2026-04-11,2026-04-20
RWA,False,False,Not provided,,,,,,1,900110,,,,358.45218,95.377655,23,final,2026-04-11,2026-04-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,76.08696,45.13768,161.72859,23,final,2026-04-21,2026-04-30
RWA,False,False,Not provided,,,,,,1,900110,,1-month,137.04349,151.11304,90.98759,23,final,2026-04-21,2026-04-30
RWA,False,False,Not provided,,,,,,1,900110,,3-month,364.73914,378.6174,96.38226,23,final,2026-04-21,2026-04-30
RWA,False,False,Not provided,,,,,,1,900110,,dekad,25.130434,39.47246,67.75077,23,preliminary,2026-05-01,2026-05-10
RWA,False,False,Not provided,,,,,,1,900110,,1-month,139.78261,135.04057,103.386185,23,preliminary,2026-05-01,2026-05-10
RWA,False,False,Not provided,,,,,,1,900110,,3-month,359.7826,391.3971,92.024536,23,preliminary,2026-05-01,2026-05-10
RWA,False,False,Not provided,,,,,,1,900110,,dekad,7.826087,34.126087,32.781418,23,preliminary,2026-05-11,2026-05-20
RWA,False,False,Not provided,,,,,,1,900110,,1-month,109.04348,118.73623,92.1666,23,preliminary,2026-05-11,2026-05-20
RWA,False,False,Not provided,,,,,,1,900110,,3-month,338.7391,393.22028,86.31883,23,preliminary,2026-05-11,2026-05-20
RWA,False,False,Not provided,,,,,,1,900110,,dekad,2.4347825,26.60145,23.526712,23,forecast,2026-05-21,2026-05-31
RWA,False,False,Not provided,,,,,,1,900110,,1-month,35.391304,100.2,38.394775,23,forecast,2026-05-21,2026-05-31
RWA,False,False,Not provided,,,,,,1,900110,,3-month,320.5652,393.80725,81.63472,23,forecast,2026-05-21,2026-05-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,5.8131146,7.875847,83.97983,305,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,61.10164,62.35519,98.138885,305,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,387.90823,339.7849,113.95749,305,final,2025-06-01,2025-06-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,11.84918,3.3238251,202.42111,305,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,45.773773,36.438034,122.529396,305,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,369.43936,305.77017,120.48755,305,final,2025-06-11,2025-06-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,4.7672133,2.4076502,131.85307,305,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,22.429508,13.607323,147.41245,305,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,343.15738,253.04372,134.921875,305,final,2025-06-21,2025-06-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,1.6196722,1.8692896,96.36619,305,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,18.236067,7.600765,184.40202,305,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,291.8754,200.3388,144.57832,305,final,2025-07-01,2025-07-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,1.1311475,1.1279781,100.05171,305,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,7.518033,5.404918,120.30881,305,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,226.8787,150.76328,148.86609,305,final,2025-07-11,2025-07-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,0.90819675,2.6477594,77.25396,305,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,3.6590164,5.645027,81.34331,305,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,140.29837,111.34536,124.88541,305,final,2025-07-21,2025-07-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,6.6163936,6.5851364,100.269806,305,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,8.655738,10.360874,88.89948,305,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,87.99345,80.31683,108.99777,305,final,2025-08-01,2025-08-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,17.481968,7.702732,176.9853,305,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900111,,,,16.935629,136.7937,305,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,78.29836,58.77858,130.60555,305,final,2025-08-11,2025-08-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,3.2688525,12.2418585,47.958008,305,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,27.367214,26.529726,102.65619,305,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,53.455738,45.782078,115.110954,305,final,2025-08-21,2025-08-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,7.885246,19.757595,52.04563,305,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,28.636066,39.702187,75.24479,305,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,55.52787,57.663826,96.59141,305,final,2025-09-01,2025-09-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,16.691803,20.53224,84.95848,305,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,27.845901,52.531693,57.09184,305,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,60.37049,74.87224,81.84383,305,final,2025-09-11,2025-09-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,7.7409835,21.07825,48.856743,305,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,32.31803,61.368088,56.228874,305,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,63.34426,93.54284,69.35487,305,final,2025-09-21,2025-09-30
RWA,False,False,Not provided,,,,,,1,900111,,dekad,45.90492,33.920982,130.79042,305,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,70.33771,75.53148,93.55064,305,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,107.62951,125.594536,86.24365,305,final,2025-10-01,2025-10-10
RWA,False,False,Not provided,,,,,,1,900111,,dekad,31.39672,36.917816,86.828766,305,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,85.04262,91.917046,92.90689,305,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,137.89508,161.38437,85.882515,305,final,2025-10-11,2025-10-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,67.508194,42.225246,153.53693,305,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900111,,1-month,144.80983,113.06404,126.88862,305,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900111,,3-month,204.49507,200.96185,101.71547,305,final,2025-10-21,2025-10-31
RWA,False,False,Not provided,,,,,,1,900111,,dekad,50.006557,44.974754,110.06869,305,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900111,,1-month,148.91147,124.11781,119.202354,305,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900111,,3-month,247.88524,239.35147,103.49242,305,final,2025-11-01,2025-11-10
RWA,False,False,Not provided,,,,,,1,900111,,,,36.775192,73.555305,305,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900111,,1-month,143.24263,123.97519,114.93888,305,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900111,,3-month,256.13116,268.42395,95.50413,305,final,2025-11-11,2025-11-20
RWA,False,False,Not provided,,,,,,1,900111,,dekad,13.983606,41.76951,40.589706,305,final,2025-11-21,2025-11-30
RWA,False,False,Not provided,,,,,,1,900111,,1-month,89.71803,123.519455,73.69937,305,final,2025-11-21,2025-11-30
RWA,False,False,Not provided,,,,,,1,900111,,3-month,266.84592,297.9516,89.73245,305,final,2025-11-21,2025-11-30
